  0.50000000000000000       0.50000000000000000                0
   1.5000000000000000       0.50000000000000000                0
   2.5000000000000000       0.50000000000000000                0
   3.5000000000000000       0.50000000000000000                0
   4.5000000000000000       0.50000000000000000                0
   5.5000000000000000       0.50000000000000000                0
  0.50000000000000000        1.5000000000000000                2
   1.5000000000000000        1.5000000000000000                0
   2.5000000000000000        1.5000000000000000                0
   3.5000000000000000        1.5000000000000000                0
   4.5000000000000000        1.5000000000000000                0
   5.5000000000000000        1.5000000000000000                4
  0.50000000000000000        2.5000000000000000                0
   1.5000000000000000        2.5000000000000000                0
   2.5000000000000000        2.5000000000000000                0
   3.5000000000000000        2.5000000000000000                0
   4.5000000000000000        2.5000000000000000               32
   5.5000000000000000        2.5000000000000000                8
  0.50000000000000000        3.5000000000000000                0
   1.5000000000000000        3.5000000000000000                0
   2.5000000000000000        3.5000000000000000                0
   3.5000000000000000        3.5000000000000000                0
   4.5000000000000000        3.5000000000000000              512
   5.5000000000000000        3.5000000000000000                2
  0.50000000000000000        4.5000000000000000                0
   1.5000000000000000        4.5000000000000000                0
   2.5000000000000000        4.5000000000000000                2
   3.5000000000000000        4.5000000000000000               64
   4.5000000000000000        4.5000000000000000                8
   5.5000000000000000        4.5000000000000000                4
  0.50000000000000000        5.5000000000000000                0
   1.5000000000000000        5.5000000000000000                0
   2.5000000000000000        5.5000000000000000             1024
   3.5000000000000000        5.5000000000000000                4
   4.5000000000000000        5.5000000000000000               16
   5.5000000000000000        5.5000000000000000                8
